valid_time,latitude,longitude,number,expver,t2m,sp,lsrr,ptype,u100,v100,cbh
1997-11-09,25.74,80.18,0,0001,289.39258,100002.94,0.0,0.0,-1.68435,0.13426626,
1997-11-10,25.74,80.18,0,0001,292.1892,99978.19,0.0,0.0,-3.1146765,3.4295416,2458.1277
1997-11-11,25.74,80.18,0,0001,293.2478,99937.69,0.0,0.0,-4.3395777,2.9226456,
1997-11-12,25.74,80.18,0,0001,291.8921,99903.56,0.0,1.0,-2.632535,-4.3511887,1291.811
1997-11-13,25.74,80.18,0,0001,290.80542,99981.0,0.0,0.0,0.4936223,-4.8251047,
1997-11-14,25.74,80.18,0,0001,287.73682,100076.25,0.0,0.0,-0.30374807,-4.364517,9669.652
1997-11-15,25.74,80.18,0,0001,287.3828,100057.25,0.0,0.0,-0.3837974,-2.7325363,
1997-11-16,25.74,80.18,0,0001,289.64966,100039.375,0.0,0.0,0.047182757,-2.2560072,10044.848
1997-11-17,25.74,80.18,0,0001,289.3872,100093.75,0.0,0.0,-0.16146284,-2.5034447,9289.047
1997-11-18,25.74,80.18,0,0001,289.51538,99956.31,0.0,0.0,-2.5395174,-2.4755383,1387.9668
1997-11-19,25.74,80.18,0,0001,288.6084,99869.25,0.0,1.0,-1.6095781,-3.0514116,1483.147
1997-11-20,25.74,80.18,0,0001,289.7954,100175.06,0.0,0.0,-2.4155788,1.7125063,
1997-11-21,25.74,80.18,0,0001,289.91553,100394.44,0.0,0.0,-4.143732,-1.4617996,2683.622
1997-11-22,25.74,80.18,0,0001,291.52612,100307.56,0.0,1.0,-3.7600784,0.8793941,1433.7849
1997-11-23,25.74,80.18,0,0001,289.05566,100152.06,0.0,0.0,-1.7791729,-1.7185278,1048.5022
1997-11-24,25.74,80.18,0,0001,289.81152,99851.06,0.0,0.0,2.097663,-2.1970053,803.19165
1997-11-25,25.74,80.18,0,0001,290.28442,99751.0,0.0,0.0,-2.1457825,2.7146015,1051.2151
1997-11-26,25.74,80.18,0,0001,292.1206,99914.75,1.9155578e-07,1.0,-2.3446207,-0.7026809,1176.8789
1997-11-27,25.74,80.18,0,0001,290.23267,100206.19,0.0,0.0,2.0764074,-5.2249146,
1997-11-28,25.74,80.18,0,0001,286.7981,100336.31,0.0,0.0,3.2999954,-2.7408304,
1997-11-29,25.74,80.18,0,0001,288.71997,100406.69,0.0,0.0,-2.0839128,-2.2563715,1793.7063
1997-11-30,25.74,80.18,0,0001,289.20386,100359.125,2.8142802e-07,1.0,-3.895011,-1.1972504,766.15015
1997-12-01,25.74,80.18,0,0001,290.4314,100174.25,1.0031536e-05,1.0,2.289569,-2.43229,470.5962
1997-12-02,25.74,80.18,0,0001,284.9402,100524.875,0.0,0.0,0.89838064,-3.622387,
1997-12-03,25.74,80.18,0,0001,285.2517,100327.94,0.0,0.0,-1.1932135,-0.7314234,
1997-12-04,25.74,80.18,0,0001,288.23193,100204.25,0.0,0.0,-4.7377405,-0.94679797,1123.5356
1997-12-05,25.74,80.18,0,0001,290.1372,100317.19,9.577789e-09,0.0,-3.317708,-2.3452644,1521.2654
1997-12-06,25.74,80.18,0,0001,290.97095,100393.375,1.5181404e-06,1.0,-3.537818,-0.75362265,1137.8303
1997-12-07,25.74,80.18,0,0001,290.62036,100204.44,2.8132757e-07,1.0,-2.1263723,0.37391168,33.106262
1997-12-08,25.74,80.18,0,0001,292.0808,99830.19,7.616046e-05,1.0,-1.2157984,0.9919354,1173.4656
1997-12-09,25.74,80.18,0,0001,290.8545,99711.875,0.00036788243,1.0,-5.205724,-0.09320986,1129.1865
1997-12-10,25.74,80.18,0,0001,288.17505,99961.06,0.0,1.0,4.075533,-3.1894722,56.89557
1997-12-11,25.74,80.18,0,0001,287.99048,100233.81,4.5768155e-07,1.0,3.0103264,-2.4463158,811.33374
1997-12-12,25.74,80.18,0,0001,289.45532,100301.25,6.483116e-07,1.0,-0.6842938,0.5391115,806.4966
1997-12-13,25.74,80.18,0,0001,287.19238,100149.19,0.0,1.0,-5.4617643,-1.0142164,1005.77026
1997-12-14,25.74,80.18,0,0001,287.4729,100161.75,4.6782264e-07,1.0,1.8528843,-3.8208408,641.97485
1997-12-15,25.74,80.18,0,0001,283.79468,100341.94,0.0,0.0,2.5695763,-1.7985353,1286.4333
1997-12-16,25.74,80.18,0,0001,286.95264,100612.375,0.0,0.0,-2.9466362,-0.32703233,889.65967
1997-12-17,25.74,80.18,0,0001,286.42212,100621.94,0.0,0.0,-1.5212383,-4.1780863,903.552
1997-12-18,25.74,80.18,0,0001,283.3357,100525.0,0.0,0.0,0.78934467,-3.439724,837.88403
1997-12-19,25.74,80.18,0,0001,284.76685,100475.625,0.0,0.0,-1.966507,-2.251258,1252.7358
1997-12-20,25.74,80.18,0,0001,284.37036,100442.125,0.0,0.0,3.1224947,-3.6931705,1509.6184
1997-12-21,25.74,80.18,0,0001,282.9414,100490.25,0.0,0.0,3.381075,-1.9447451,
1997-12-22,25.74,80.18,0,0001,282.12158,100508.31,0.0,1.0,-1.0701895,0.6023182,1005.13477
1997-12-23,25.74,80.18,0,0001,279.87476,100521.19,3.241558e-07,1.0,-0.38685697,-2.1304417,30.258774
1997-12-24,25.74,80.18,0,0001,280.7627,100362.44,0.0,0.0,3.3954067,-1.6602325,
1997-12-25,25.74,80.18,0,0001,282.40698,100389.94,0.0,0.0,1.9895744,-2.5737934,9086.629
1997-12-26,25.74,80.18,0,0001,281.27393,100579.44,4.5007564e-06,1.0,-2.558775,-0.79809713,30.10057
1997-12-27,25.74,80.18,0,0001,284.88672,100402.0,0.0,0.0,-3.5138512,-1.7832718,1381.3215
1997-12-28,25.74,80.18,0,0001,283.6963,100393.0,0.0,0.0,-2.783945,-3.155733,1211.7363
1997-12-29,25.74,80.18,0,0001,284.03442,100578.81,0.0,0.0,0.4283169,-3.9664564,1477.6743
1997-12-30,25.74,80.18,0,0001,286.7732,100435.375,0.0,0.0,0.050765187,-3.0794582,963.0803
1997-12-31,25.74,80.18,0,0001,283.8318,100691.5,0.0,0.0,3.6651173,-4.8230095,820.44727
1998-01-01,25.74,80.18,0,0001,280.1902,100580.06,0.0,0.0,4.3495483,-1.3777962,10865.254
1998-01-02,25.74,80.18,0,0001,280.42065,100603.81,0.0,0.0,4.6466284,-1.235095,
1998-01-03,25.74,80.18,0,0001,280.25928,100691.06,0.0,0.0,5.4954414,-2.5520735,
1998-01-04,25.74,80.18,0,0001,280.6123,100792.06,0.0,0.0,5.141711,0.10083181,
1998-01-05,25.74,80.18,0,0001,282.6775,100427.44,0.0,0.0,0.8828956,-0.38215417,
1998-01-06,25.74,80.18,0,0001,282.864,100265.0,0.0,0.0,1.7890539,-1.1038685,
1998-01-07,25.74,80.18,0,0001,283.16284,100387.31,0.0,0.0,-3.0452547,-0.18282282,10422.832
1998-01-08,25.74,80.18,0,0001,283.15137,100327.375,0.0,0.0,-3.5980225,1.1644936,10010.348
1998-01-09,25.74,80.18,0,0001,283.3169,100186.56,0.0,0.0,-2.1295013,0.08780217,2117.939
1998-01-10,25.74,80.18,0,0001,283.67896,100128.81,0.0,0.0,4.971016,-0.6756066,9503.242
1998-01-11,25.74,80.18,0,0001,283.41382,100199.19,0.0,0.0,1.6860304,-1.3336716,
1998-01-12,25.74,80.18,0,0001,284.2256,99877.56,0.0,0.0,3.5973349,0.12742895,10128.887
1998-01-13,25.74,80.18,0,0001,286.17407,99651.44,0.0,0.0,2.6357527,-2.3486042,2489.6174
1998-01-14,25.74,80.18,0,0001,284.864,99874.625,0.0,0.0,4.773654,-3.5705385,10502.203
1998-01-15,25.74,80.18,0,0001,285.3789,99899.31,0.0,0.0,0.105920196,-0.65902627,3246.461
1998-01-16,25.74,80.18,0,0001,286.02173,99731.44,0.0,0.0,4.665758,-2.6219988,
1998-01-17,25.74,80.18,0,0001,282.98926,99966.56,0.0,0.0,1.4238605,-2.7568636,
1998-01-18,25.74,80.18,0,0001,280.24048,100224.81,0.0,0.0,0.6362409,-4.069973,
1998-01-19,25.74,80.18,0,0001,280.42017,100278.69,0.0,0.0,4.4497375,-2.5259848,
1998-01-20,25.74,80.18,0,0001,280.88477,100276.125,0.0,0.0,0.28314757,-2.7906876,
1998-01-21,25.74,80.18,0,0001,280.53223,100270.81,0.0,0.0,1.5460882,-5.363065,
1998-01-22,25.74,80.18,0,0001,280.51392,100225.0,0.0,0.0,4.5271387,-1.4176111,9957.922
1998-01-23,25.74,80.18,0,0001,281.3352,100313.06,0.0,0.0,-0.40186238,-0.5880614,10043.258
1998-01-24,25.74,80.18,0,0001,280.104,100407.875,0.0,0.0,0.66303056,-2.2570305,
1998-01-25,25.74,80.18,0,0001,281.781,100553.19,0.0,0.0,0.0276655,-3.9547262,1822.7166
1998-01-26,25.74,80.18,0,0001,286.19727,100394.5,0.0,0.0,-1.3261166,-4.787837,1484.7234
1998-01-27,25.74,80.18,0,0001,284.10742,100299.94,0.0,0.0,-2.4771833,-1.9467182,883.1118
1998-01-28,25.74,80.18,0,0001,288.39624,100310.125,0.0,0.0,-5.5638313,-2.1354923,1530.8762
1998-01-29,25.74,80.18,0,0001,290.0271,100378.31,0.0,1.0,-2.4019337,-2.0213137,71.28107
1998-01-30,25.74,80.18,0,0001,284.0564,100581.56,2.958853e-07,1.0,0.543465,-3.0029993,30.548157
1998-01-31,25.74,80.18,0,0001,285.02344,100559.0,0.0,0.0,1.4739304,-1.8332052,
1998-02-01,25.74,80.18,0,0001,284.5974,100425.31,0.0,0.0,2.3468733,-3.3616352,9123.156
1998-02-02,25.74,80.18,0,0001,289.89575,100338.125,0.0,1.0,0.7731856,-1.2044601,3519.3127
1998-02-03,25.74,80.18,0,0001,287.47852,100275.5,0.0,0.0,-0.6616175,-1.8423424,
1998-02-04,25.74,80.18,0,0001,286.7798,100422.625,0.0,0.0,4.640582,-3.2977304,
1998-02-05,25.74,80.18,0,0001,284.32544,100378.81,0.0,0.0,2.0446234,-2.9737453,
1998-02-06,25.74,80.18,0,0001,285.26147,100210.75,0.0,0.0,-0.32008398,-0.12942415,2474.8518
1998-02-07,25.74,80.18,0,0001,284.58252,100246.31,0.0,0.0,-2.7648716,1.2918901,2121.277
1998-02-08,25.74,80.18,0,0001,284.4336,100411.19,0.0,0.0,0.6346227,-1.9819975,
1998-02-09,25.74,80.18,0,0001,282.78687,100538.19,0.0,0.0,1.8795023,-3.2909508,
1998-02-10,25.74,80.18,0,0001,283.04272,100509.69,0.0,0.0,2.3392,-0.43462408,
1998-02-11,25.74,80.18,0,0001,285.79102,100450.19,0.0,0.0,0.5659821,-0.04712066,
1998-02-12,25.74,80.18,0,0001,284.57568,100243.44,0.0,0.0,4.0115747,-1.2412901,
1998-02-13,25.74,80.18,0,0001,286.82373,100108.94,0.0,0.0,4.0190506,-0.34889877,
1998-02-14,25.74,80.18,0,0001,286.71997,100166.31,0.0,0.0,-3.1635857,1.4503651,12132.668
1998-02-15,25.74,80.18,0,0001,289.90283,99733.69,0.0,0.0,-1.7643147,5.5793266,3000.0815
1998-02-16,25.74,80.18,0,0001,288.8125,99684.19,0.0,0.0,0.29226464,4.3800726,2055.333
1998-02-17,25.74,80.18,0,0001,292.7705,99604.19,0.0,0.0,-1.7036028,3.0788727,2263.1426
1998-02-18,25.74,80.18,0,0001,290.1277,99667.125,0.0,0.0,5.3108473,0.387231,2053.9727
1998-02-19,25.74,80.18,0,0001,289.2068,99696.375,0.0,0.0,1.4313908,2.4681797,2313.4734
1998-02-20,25.74,80.18,0,0001,286.05542,99860.875,0.0,0.0,2.250965,-5.4016085,
1998-02-21,25.74,80.18,0,0001,284.48022,100105.375,0.0,0.0,-3.7671843,0.34843773,2411.035
1998-02-22,25.74,80.18,0,0001,285.97437,100021.19,0.0,0.0,-4.323044,-1.20998,2264.3582
1998-02-23,25.74,80.18,0,0001,287.04077,100038.19,0.0,0.0,-4.3779316,1.3885441,
1998-02-24,25.74,80.18,0,0001,289.45972,99865.625,0.0,0.0,-7.31859,0.085561216,2634.4453
1998-02-25,25.74,80.18,0,0001,289.16382,99718.5,0.0,1.0,-6.020355,-1.6995707,272.31787
1998-02-26,25.74,80.18,0,0001,288.44556,99930.75,0.0,0.0,2.1960669,-4.412161,1003.0947
1998-02-27,25.74,80.18,0,0001,286.50513,100021.625,0.0,0.0,3.9159222,-4.2423573,
1998-02-28,25.74,80.18,0,0001,284.85132,100151.0,0.0,0.0,0.8852446,-4.912816,
1998-03-01,25.74,80.18,0,0001,284.61743,100244.875,0.0,0.0,3.910347,-2.8811474,
1998-03-02,25.74,80.18,0,0001,288.50732,100121.625,0.0,0.0,5.6214952,-4.293684,
1998-03-03,25.74,80.18,0,0001,285.57642,100103.625,0.0,0.0,2.5257711,-1.0122776,
1998-03-04,25.74,80.18,0,0001,287.76855,100147.06,0.0,0.0,-0.78260356,-3.4470549,
1998-03-05,25.74,80.18,0,0001,290.43994,99943.875,0.0,0.0,-1.1921043,-1.1255522,2615.762
1998-03-06,25.74,80.18,0,0001,290.55762,99533.31,1.3352576e-07,0.0,-5.1514006,0.32362658,646.833
1998-03-07,25.74,80.18,0,0001,288.35278,99727.31,0.0,0.0,3.8987875,-4.4835815,
1998-03-08,25.74,80.18,0,0001,286.51074,99656.94,0.0,0.0,5.959981,-2.7761679,
1998-03-09,25.74,80.18,0,0001,286.98438,99690.06,0.0,0.0,0.27104735,-1.5414877,
1998-03-10,25.74,80.18,0,0001,288.83838,99443.81,0.0,0.0,-2.3686113,0.78015536,5553.4336
1998-03-11,25.74,80.18,0,0001,289.10596,99628.81,0.0,0.0,-2.4887915,-0.28707528,
1998-03-12,25.74,80.18,0,0001,291.2671,99678.94,0.0,0.0,-4.4488907,-2.8902311,2574.5312
1998-03-13,25.74,80.18,0,0001,290.61328,99565.25,0.0,0.0,6.0040045,-2.2410336,
1998-03-14,25.74,80.18,0,0001,289.0044,99993.75,0.0,0.0,2.6895065,-3.4188051,
1998-03-15,25.74,80.18,0,0001,287.05884,99969.06,0.0,0.0,0.37691832,-4.1043873,
1998-03-16,25.74,80.18,0,0001,287.8313,100197.625,0.0,0.0,-3.7141657,-1.4967937,4037.9788
1998-03-17,25.74,80.18,0,0001,290.43506,100114.56,0.0,0.0,-1.1809511,1.5861254,6955.074
1998-03-18,25.74,80.18,0,0001,289.8025,99942.94,0.0,0.0,1.4879217,2.78168,8075.914
1998-03-19,25.74,80.18,0,0001,290.26,99982.25,0.0,0.0,-1.7417603,2.3715181,
1998-03-20,25.74,80.18,0,0001,291.2317,99694.0,0.0,0.0,3.663989,-1.8219585,8520.68
1998-03-21,25.74,80.18,0,0001,292.0786,99721.125,0.0,0.0,2.1362953,-3.2530928,10368.707
1998-03-22,25.74,80.18,0,0001,294.0686,99365.69,0.0,0.0,2.7582073,-0.57482433,8358.98
1998-03-23,25.74,80.18,0,0001,294.04858,99098.06,0.0,0.0,0.07375455,3.6716852,3387.1936
1998-03-24,25.74,80.18,0,0001,292.68604,99352.19,0.0,0.0,-1.3709564,-6.2427053,
1998-03-25,25.74,80.18,0,0001,287.67358,99624.06,0.0,0.0,3.8142529,-1.7256823,
1998-03-26,25.74,80.18,0,0001,286.74268,99762.75,0.0,0.0,3.8876667,0.29707015,
1998-03-27,25.74,80.18,0,0001,290.1941,99876.06,0.0,0.0,-2.8903723,1.4338055,
1998-03-28,25.74,80.18,0,0001,291.8623,99745.75,0.0,0.0,-5.654071,2.6241522,3690.214
1998-03-29,25.74,80.18,0,0001,294.59277,99436.31,0.0,1.0,-3.9694347,-3.2101068,3428.255
1998-03-30,25.74,80.18,0,0001,289.8723,99834.0,0.0,0.0,-4.837863,-0.8255503,172.45767
1998-03-31,25.74,80.18,0,0001,291.36597,99939.75,0.0,0.0,-2.2100697,3.8267097,
1998-04-01,25.74,80.18,0,0001,293.19946,100042.375,0.0,0.0,-5.028404,1.7729177,
1998-04-02,25.74,80.18,0,0001,293.6338,99775.75,0.0,0.0,-4.0610027,1.2605801,
1998-04-03,25.74,80.18,0,0001,296.58643,99495.125,0.0,0.0,-5.1747932,2.9300232,4522.621
1998-04-04,25.74,80.18,0,0001,298.99414,99618.94,0.0,0.0,-4.546406,-5.2443743,4803.418
1998-04-05,25.74,80.18,0,0001,296.7754,99768.81,0.0,0.0,-5.5065603,0.79907876,
1998-04-06,25.74,80.18,0,0001,295.875,99690.44,0.0,0.0,-2.4864454,1.1338911,
1998-04-07,25.74,80.18,0,0001,296.67896,99486.06,0.0,0.0,-0.21031094,0.115777135,
1998-04-08,25.74,80.18,0,0001,298.09766,99055.19,0.0,0.0,-7.240676,1.0517578,3929.9575
1998-04-09,25.74,80.18,0,0001,298.0603,99023.31,0.0,0.0,-1.6932392,5.489376,
1998-04-10,25.74,80.18,0,0001,296.802,99106.375,0.0,0.0,-3.8873777,2.8692188,
1998-04-11,25.74,80.18,0,0001,294.76172,99438.0,0.0,0.0,-4.4380245,0.66864884,
1998-04-12,25.74,80.18,0,0001,297.04712,99474.625,0.0,0.0,0.7183084,-4.418193,
1998-04-13,25.74,80.18,0,0001,296.10645,99105.25,0.0,0.0,0.78577065,-4.3779297,4635.9375
1998-04-14,25.74,80.18,0,0001,295.4834,99269.31,0.0,0.0,-5.5134935,0.6973207,
1998-04-15,25.74,80.18,0,0001,296.91724,99469.81,0.0,0.0,-5.4666786,-0.6622952,
1998-04-16,25.74,80.18,0,0001,297.31982,99477.31,0.0,0.0,0.83590823,1.8947859,
1998-04-17,25.74,80.18,0,0001,295.92432,99298.81,0.0,0.0,2.9113007,-1.4584293,
1998-04-18,25.74,80.18,0,0001,295.19287,99272.69,0.0,0.0,2.9076576,2.8897438,10649.348
1998-04-19,25.74,80.18,0,0001,295.57935,99122.94,0.0,0.0,0.78820324,3.028431,
1998-04-20,25.74,80.18,0,0001,297.23877,98924.0,0.0,0.0,6.0974655,-0.68329877,9926.652
1998-04-21,25.74,80.18,0,0001,299.8042,98862.31,0.0,0.0,-3.7790442,3.4487343,8812.75
1998-04-22,25.74,80.18,0,0001,299.51245,99008.81,0.0,0.0,3.6485338,-0.75762075,
1998-04-23,25.74,80.18,0,0001,300.04883,98884.0,0.0,0.0,6.4020777,3.3597326,9628.715
1998-04-24,25.74,80.18,0,0001,299.3911,99041.81,0.0,0.0,3.7582293,-0.011853699,4149.2695
1998-04-25,25.74,80.18,0,0001,300.8142,99141.75,0.0,0.0,-6.7983437,0.38437754,5057.785
1998-04-26,25.74,80.18,0,0001,301.51416,99236.875,0.0,0.0,-5.9368334,-1.2259493,3651.8076
1998-04-27,25.74,80.18,0,0001,298.4419,99368.44,0.0,0.0,-2.632001,-3.3862743,9517.719
1998-04-28,25.74,80.18,0,0001,297.7788,99302.19,0.0,0.0,5.6295643,1.4839964,
1998-04-29,25.74,80.18,0,0001,297.97705,99200.94,0.0,0.0,5.158905,3.2194433,4878.996
1998-04-30,25.74,80.18,0,0001,299.1206,98949.56,0.0,0.0,2.518793,1.5006981,7883.0312
1998-05-01,25.74,80.18,0,0001,299.2798,99038.375,0.0,0.0,0.052395523,2.5765047,9805.473
1998-05-02,25.74,80.18,0,0001,299.87988,99066.19,0.0,0.0,3.3318558,-0.24118012,
1998-05-03,25.74,80.18,0,0001,302.03125,99134.44,0.0,0.0,-5.2253656,2.323141,3504.901
1998-05-04,25.74,80.18,0,0001,302.00854,98950.5,0.0,0.0,-0.9133998,0.6474571,
1998-05-05,25.74,80.18,0,0001,299.79297,98780.94,0.0,0.0,-0.37783462,-5.4969654,
1998-05-06,25.74,80.18,0,0001,301.23218,98944.875,0.0,0.0,-5.4491644,2.317091,
1998-05-07,25.74,80.18,0,0001,302.5559,99089.625,0.0,0.0,-6.252366,-2.8499708,4021.8367
1998-05-08,25.74,80.18,0,0001,298.79688,99317.94,0.0,0.0,-2.255312,-3.8411589,4971.1055
1998-05-09,25.74,80.18,0,0001,299.97998,99033.25,0.0,0.0,-4.0175734,0.43055087,
1998-05-10,25.74,80.18,0,0001,297.2058,98920.31,0.0,0.0,-2.6433258,-4.0247,4283.867
1998-05-11,25.74,80.18,0,0001,295.6399,99250.625,0.0,0.0,-0.42513192,2.653799,
1998-05-12,25.74,80.18,0,0001,297.7173,99324.44,0.0,0.0,0.5507179,3.9289331,
1998-05-13,25.74,80.18,0,0001,299.7976,99117.125,0.0,0.0,2.2191534,5.816347,
1998-05-14,25.74,80.18,0,0001,298.43066,99117.69,0.0,0.0,-0.55340344,2.7144566,
1998-05-15,25.74,80.18,0,0001,301.41797,98908.5,0.0,0.0,0.6457709,3.2387505,
1998-05-16,25.74,80.18,0,0001,301.07373,98827.56,0.0,0.0,-0.5166018,1.7527533,5141.8945
1998-05-17,25.74,80.18,0,0001,303.45874,98962.625,0.0,0.0,-6.32347,1.2649755,4864.801
1998-05-18,25.74,80.18,0,0001,303.21826,98959.375,0.0,0.0,-6.2657843,-0.7434082,4460.125
1998-05-19,25.74,80.18,0,0001,301.20703,98792.06,0.0,0.0,-4.957019,0.31949377,3777.4114
1998-05-20,25.74,80.18,0,0001,302.21802,98523.19,0.0,0.0,-1.9216242,4.0494223,
1998-05-21,25.74,80.18,0,0001,301.17554,98533.19,0.0,0.0,-1.3875484,4.3353615,
1998-05-22,25.74,80.18,0,0001,301.04492,98571.25,0.0,0.0,4.4142694,3.7113256,
1998-05-23,25.74,80.18,0,0001,304.91333,98446.69,0.0,0.0,7.0549526,-1.8735428,
1998-05-24,25.74,80.18,0,0001,304.62646,98414.0,0.0,0.0,8.009407,-4.087331,
1998-05-25,25.74,80.18,0,0001,303.74023,98579.0,0.0,0.0,-4.473052,1.7737417,
1998-05-26,25.74,80.18,0,0001,306.84717,98345.125,0.0,0.0,-6.8639927,1.9307947,
1998-05-27,25.74,80.18,0,0001,304.82324,98415.0,0.0,0.0,-4.1089687,2.0509758,
1998-05-28,25.74,80.18,0,0001,305.24707,98414.81,0.0,0.0,-5.822237,0.9050584,
1998-05-29,25.74,80.18,0,0001,309.5144,98303.19,0.0,0.0,6.34719,-0.21652812,4383.676
1998-05-30,25.74,80.18,0,0001,303.60547,98289.81,0.0,0.0,4.3529015,-1.2550402,
1998-05-31,25.74,80.18,0,0001,303.47632,98487.56,0.0,0.0,8.518193,0.84914327,
1998-06-01,25.74,80.18,0,0001,306.48364,98556.375,0.0,0.0,7.8516016,2.4997349,
1998-06-02,25.74,80.18,0,0001,304.30396,98472.0,0.0,0.0,5.4985447,-3.5369406,
1998-06-03,25.74,80.18,0,0001,306.4973,98595.19,0.0,0.0,6.3549786,-4.544607,4638.332
1998-06-04,25.74,80.18,0,0001,306.2312,98669.69,0.0,0.0,3.205306,-3.798872,4380.078
1998-06-05,25.74,80.18,0,0001,303.59082,98701.375,0.0,0.0,0.6264178,-3.4072046,4284.074
1998-06-06,25.74,80.18,0,0001,305.0149,98730.875,0.0,0.0,2.7629995,-2.710188,5135.0195
1998-06-07,25.74,80.18,0,0001,306.37036,98579.06,0.0,0.0,7.518318,-0.79118675,4575.7227
1998-06-08,25.74,80.18,0,0001,307.92944,98535.31,0.0,0.0,8.908741,-3.487217,3680.9954
1998-06-09,25.74,80.18,0,0001,305.61377,98549.56,0.0,0.0,8.55413,-1.5216026,4936.6523
1998-06-10,25.74,80.18,0,0001,306.39014,98321.875,0.0,0.0,6.37002,3.9321003,2808.8318
1998-06-11,25.74,80.18,0,0001,303.46655,98669.81,0.0,0.0,7.657838,1.1680956,12257.977
1998-06-12,25.74,80.18,0,0001,302.7688,98758.06,0.0,0.0,1.5982876,-1.6508131,3517.359
1998-06-13,25.74,80.18,0,0001,303.89258,98635.81,0.0,0.0,3.5945873,-1.1134644,4292.5977
1998-06-14,25.74,80.18,0,0001,304.8662,98753.625,0.0,0.0,1.961626,-5.9118576,3207.9094
1998-06-15,25.74,80.18,0,0001,302.38965,98887.125,1.10128285e-05,1.0,-7.581543,-0.7178962,3956.69
1998-06-16,25.74,80.18,0,0001,301.06006,98601.31,0.0,0.0,-5.8660116,0.08526415,556.1636
1998-06-17,25.74,80.18,0,0001,301.65405,98523.75,1.2179787e-05,1.0,-4.2657204,2.5126877,880.4343
1998-06-18,25.74,80.18,0,0001,304.19287,98449.75,4.051947e-06,1.0,1.693222,1.6006985,1282.7415
1998-06-19,25.74,80.18,0,0001,304.97974,98450.31,5.5106484e-06,1.0,3.2193136,2.8881006,1219.1016
1998-06-20,25.74,80.18,0,0001,303.78882,98361.125,0.0,1.0,0.97800857,3.2263985,5049.7773
1998-06-21,25.74,80.18,0,0001,302.16333,98040.875,0.0,0.0,0.06607169,3.0748892,5596.9336
1998-06-22,25.74,80.18,0,0001,304.79102,98214.19,0.0,0.0,-6.5237083,1.6646585,4851.0625
1998-06-23,25.74,80.18,0,0001,305.56226,98182.31,0.0,1.0,-2.265047,1.6924133,2037.0264
1998-06-24,25.74,80.18,0,0001,305.55884,98220.69,0.0,1.0,-4.4053974,2.7473097,3296.9526
1998-06-25,25.74,80.18,0,0001,304.83765,98185.125,0.0,0.0,-1.7342205,2.4309597,2788.742
1998-06-26,25.74,80.18,0,0001,303.43018,98093.56,0.0,0.0,-5.949746,2.7094069,2409.7
1998-06-27,25.74,80.18,0,0001,300.82983,98208.25,4.6588204e-05,1.0,-6.0537815,-0.9267696,2055.7087
1998-06-28,25.74,80.18,0,0001,303.25732,98334.31,0.0,0.0,-3.9891968,-0.42870784,296.44873
1998-06-29,25.74,80.18,0,0001,301.04395,98216.375,2.157779e-06,1.0,-4.9984865,0.77977246,112.94728
1998-06-30,25.74,80.18,0,0001,301.61523,98223.69,1.1406764e-05,1.0,-4.868287,0.5519153,785.8323
1998-07-01,25.74,80.18,0,0001,301.04248,98185.125,5.198216e-06,1.0,-5.7581797,0.9137336,884.6697
1998-07-02,25.74,80.18,0,0001,301.72412,98227.31,8.1073244e-07,1.0,-5.1082096,0.27665162,520.1411
1998-07-03,25.74,80.18,0,0001,302.9431,98309.31,0.0,0.0,-3.5441208,0.70159686,534.25684
1998-07-04,25.74,80.18,0,0001,301.03882,98475.19,3.120622e-05,1.0,2.7835855,-0.7270044,242.31096
1998-07-05,25.74,80.18,0,0001,300.86328,98365.19,4.1872754e-06,1.0,3.4833508,-0.62609255,128.56087
1998-07-06,25.74,80.18,0,0001,300.13086,98239.94,7.06474e-06,1.0,6.3800297,-2.4664412,326.1101
1998-07-07,25.74,80.18,0,0001,299.9109,98188.0,6.704454e-08,1.0,8.333605,2.8931952,707.05225
1998-07-08,25.74,80.18,0,0001,300.4104,98203.25,0.00032624067,1.0,5.065156,1.1873121,789.7385
1998-07-09,25.74,80.18,0,0001,300.15576,98345.0,0.000103730694,1.0,4.4964886,-1.1874962,2275.917
1998-07-10,25.74,80.18,0,0001,300.2527,98295.81,1.6401154e-06,1.0,-2.0278683,-3.7160912,82.41789
1998-07-11,25.74,80.18,0,0001,301.18237,98205.19,1.624391e-05,1.0,1.7032375,-0.9218598,103.778336
1998-07-12,25.74,80.18,0,0001,299.6106,98315.31,0.0003031015,1.0,3.5076523,-0.58166933,102.36395
1998-07-13,25.74,80.18,0,0001,299.4751,98372.5,0.0015793352,1.0,2.5223274,1.2815819,187.85014
1998-07-14,25.74,80.18,0,0001,299.4292,98581.5,6.0344755e-05,1.0,4.2820177,0.85391337,99.10123
1998-07-15,25.74,80.18,0,0001,299.74146,98620.375,0.0001956253,1.0,6.9224567,5.9509296,844.79834
1998-07-16,25.74,80.18,0,0001,301.23535,98679.19,2.5932459e-06,1.0,6.2697153,4.1018953,1258.4749
1998-07-17,25.74,80.18,0,0001,300.59302,98571.44,0.0,1.0,4.9801874,2.46245,924.3015
1998-07-18,25.74,80.18,0,0001,299.62085,98739.25,6.764702e-05,1.0,1.8783855,-0.39294642,3550.3264
1998-07-19,25.74,80.18,0,0001,299.6316,98913.56,0.00020568947,1.0,3.6777925,1.3656044,861.1572
